Type,Menu,Menu group,"Item, open item",Size modifier,"Modifiers, special requests",Sales Category,Item tags,Qty sold,Avg. price,Avg. item price (not incl. mods),Gross sales,Discount amount,Refund amount,Void amount,Net sales,Tax,Waste count,Waste amount
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,NO BBQ Sauce,,[],13.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,EXTRA BBQ Sauce,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,BBQ Sauce ON SIDE ONLY,,[],13.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,ADD Coleslaw,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,Coleslaw ON SIDE ONLY,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,Jalapeno Ranch,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,ADD Jalapeno Ranch,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,ADD ON SIDE Sub Ranch,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,Add Side Ranch,,[],3.0,0.50,0.50,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,ADD ON SIDE Alabama White,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,Fries,,[],136.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,Greens,,[],27.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,ADD SIDE BBQ Sauce,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,ADD American Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,NO Cheddar Cheese,,[],6.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,NO Pickles,,[],21.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,Pickles ON SIDE ONLY,,[],5.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,ADD Mayo,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,ADD ON SIDE Mayo,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,NO Chopped Bacon,,[],3.0,2.00,2.00,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,NO Bacon,,[],5.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,ADD Lettuce,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,ADD Fried Onion Straws,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,ADD SIDE Alabama White,,[],2.0,0.50,0.50,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,ADD SIDE Nashville Hot,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,Add Side Mango,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,G- Ranch,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,Jessie,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,No Seasoning On Fries,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,Side Ranch,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,Sub Caeser Dress,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,Sub Grilled Chicken,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,Sub Grilled Chix,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,Sub Jalapeno Ranch,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,VERYBDRIED OUT OVERCOOKED,,[],0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,,Food,[],162.0,15.02,15.00,2433.0,0.0,0.0,0.0,2433.0,170.28,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,ADD SIDE Blue Cheese,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,ADD SIDE Jalapeno Ranch,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,ADD BBQ Sauce,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,ADD ON SIDE BBQ Sauce,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,NO Coleslaw,,[],4.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Coleslaw ON SIDE ONLY,,[],3.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,NO Jalapeno Ranch,,[],10.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Jalapeno Ranch ON SIDE ONLY,,[],4.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,ADD ON SIDE Sub Ranch,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Add Side Ranch,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Fries,,[],133.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Greens,,[],27.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Coleslaw,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,No Bun,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,ADD SIDE Buffalo,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,TO GO,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,NO Pickles,,[],6.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,ADD ON SIDE Pickles,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,ADD Mayo,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,ADD Tomato,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,ADD Lettuce,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,ADD SIDE Hot Honey,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,ADD SIDE Mayo,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Sub Sourdough Bread,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,2 Slices Of Tomato Please,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Cindy,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Crispy Fries,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Extra Sos,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Light Jap Ranch,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,No Bals Sub Side Ranch,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Sub Bbq For Jal Ranch,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Sub Grilled Chicken,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Sub Ranch For Jal Ranch,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Sub Reg Ranch For Jal Ranch,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Unsalted Fries,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,On A Bun,Nashville Hot,,,Food,[],145.0,15.03,15.00,2179.0,5.25,0.0,0.0,2173.75,152.13,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,NO Coleslaw,,[],9.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,Alabama White,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,Alabama White ON SIDE ONLY,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,Fries,,[],113.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,Greens,,[],31.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,Coleslaw,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,No Bun,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,NO No Bun,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,ADD SIDE Buffalo,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,TO GO,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,NO Pickles,,[],5.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,EXTRA Pickles,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,Pickles ON SIDE ONLY,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,ADD Lettuce,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,ADD SIDE Alabama White,,[],3.0,0.50,0.50,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,ADD SIDE Mayo,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,Nashville Hot ON SIDE ONLY,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,ADD SIDE Nashville Hot,,[],3.0,0.50,0.50,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Nashville Hot,,Bleu 4 Greens,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Nashville Hot,,Brian,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Nashville Hot,,Cut In Half:),,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Nashville Hot,,Dry Greens Side Ranch,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Nashville Hot,,Kendall,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Nashville Hot,,No Balsamc,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Nashville Hot,,No Fried Chicken,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Nashville Hot,,Nothing On It Just Nashville Chicken And Bread,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Nashville Hot,,Sde Mango Hab And Asian Bbq,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Nashville Hot,,Sub Grilled Chicken,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,,Food,[],98.0,15.05,15.00,1475.0,3.75,0.0,30.0,1471.25,102.98,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Add Side Ranch,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Fries,,[],76.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Greens,,[],22.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,NO Parmesan,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Chopped Bacon,,[],1.0,2.00,2.00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Candied Jalapenos,,[],2.0,1.00,1.00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,NO Romaine,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,ADD SIDE Caesar,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,ADD SIDE Burger Sauce,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,NO Caesar Dressing,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Caesar Dressing ON SIDE ONLY,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Add Side Grapes,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Add Side Nashville Hot,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Dressing On Side For Sandwich And Greens,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Just Chicken Bacon Bun Side Mayo,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Lanotte,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,No Bals Sub Caesar,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,No Caesar,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,No Parm,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Sub Caesardress For Greens,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Sub Lemon Dijon Dress On Side,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Sub Lemon Dijon Dressing For Greens,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,On A Bun,Hamburger,,,Food,[],4.0,14.00,14.00,56.0,0.0,0.0,0.0,56.0,3.92,0.0,0.0
modifier,All Day Food Menu,On A Bun,Hamburger,,Fries,,[],4.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Hamburger,,ADD Pickles,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Hamburger,,ADD Lettuce,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Hamburger,,ADD Fried Onion Straws,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,On A Bun,Cheeseburger,,,Food,[],33.0,15.44,15.00,509.5,8.25,0.0,0.0,501.25,35.09,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,ADD ON SIDE Add Side Ranch,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Fries,,[],29.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Greens,,[],4.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,No Bun,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Sub GF Bun,,[],1.0,2.00,2.00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,American Cheese,,[],4.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,EXTRA American Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Cheddar Cheese,,[],5.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,ADD Cheddar Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,NO Cheddar Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Pickles,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Burger Sauce,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Ketchup,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,ADD Ketchup,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Mayo,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,House Mustard,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Tomato,,[],3.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,ADD Raw Red Onion,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Chopped Bacon,,[],2.0,2.00,2.00,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,ADD Chopped Bacon,,[],1.0,2.00,2.00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,ADD Bacon,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Lettuce,,[],4.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,ADD Fried Egg,,[],1.0,1.00,1.00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
