Type,Menu,Menu group,"Item, open item",Size modifier,"Modifiers, special requests",Sales Category,Item tags,Qty sold,Avg. price,Avg. item price (not incl. mods),Gross sales,Discount amount,Refund amount,Void amount,Net sales,Tax,Waste count,Waste amount
modifier,All Day Food Menu,On A Bun,The Burger,,Caramelized Onions,,[],8.0,1.00,1.00,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,ADD Caramelized Onions,,[],7.0,1.00,1.00,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,Candied Jalapenos,,[],4.0,1.00,1.00,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,ADD Candied Jalapenos,,[],4.0,1.00,1.00,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,Extra Patty,,[],2.0,4.00,4.00,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,ADD SIDE Tartar Sauce,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,ADD SIDE Alabama White,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,Make It Ugly,,[],9.0,4.00,4.00,36.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,ADD SIDE Mayo,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,The Burger,,Beer Chs On Side Onky,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,The Burger,,Burger Well Done,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,The Burger,,Come Out After The Salad And Beer Cheese I Am Sorry,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,The Burger,,Gorg Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,The Burger,,Medium Rare,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,The Burger,,No Beer Chs,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,The Burger,,No Salt On Fries,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,The Burger,,Side Cherry Peppers Please / 2 Sides Of Fries For Court And Dyl,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,The Burger,,Sub Carm Onions,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,The Burger,,Well Done,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,On A Bun,Veggie Burger,,,Food,[],16.0,15.16,15.00,242.5,0.0,0.0,0.0,242.5,16.97,0.0,0.0
modifier,All Day Food Menu,On A Bun,Veggie Burger,,Fries,,[],10.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Veggie Burger,,Greens,,[],6.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Veggie Burger,,No Bun,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Veggie Burger,,American Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Veggie Burger,,ADD American Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Veggie Burger,,ADD Cheddar Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Veggie Burger,,NO Burger Sauce,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Veggie Burger,,Burger Sauce ON SIDE ONLY,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Veggie Burger,,NO Tomato,,[],3.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Veggie Burger,,NO Raw Red Onion,,[],3.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Veggie Burger,,Caramelized Onions,,[],1.0,1.00,1.00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Veggie Burger,,ADD Caramelized Onions,,[],1.0,1.00,1.00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Veggie Burger,,ADD SIDE Burger Sauce,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Veggie Burger,,No Greens,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,,Food,[],50.0,16.04,16.00,802.0,0.0,0.0,0.0,802.0,56.14,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,NO BBQ Sauce,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,EXTRA BBQ Sauce,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,BBQ Sauce ON SIDE ONLY,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,Fries,,[],46.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,Greens,,[],4.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,No Bun,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,NO Cheddar Cheese,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,NO Pickles,,[],8.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,Pickles ON SIDE ONLY,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,NO Chopped Bacon,,[],1.0,2.00,2.00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Southern Fried Chicken Sandwich,,Just Chicken And Bun Pls,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,,Food,[],43.0,15.00,15.00,645.0,0.0,0.0,0.0,645.0,45.15,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,NO Coleslaw,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,NO Jalapeno Ranch,,[],3.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Jalapeno Ranch ON SIDE ONLY,,[],4.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Sub Ranch,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,ADD Alabama White,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Fries,,[],34.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Greens,,[],9.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,"!!! NUT ALLERGY !!!",,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,NO Pickles,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,ADD Mayo,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Bacon Allergy,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Balsamic On Side Only,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Just Chicken And Bun,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Drutherbird Fried Chicken Sandwich,,Toss In Buffalo,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,On A Bun,Nashville Hot,,,Food,[],43.0,15.00,15.00,645.0,0.0,0.0,0.0,645.0,45.15,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,NO Coleslaw,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,NO Alabama White,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,Fries,,[],37.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,Greens,,[],6.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Nashville Hot,,NO Pickles,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Nashville Hot,,Sub Grilled Chcken Pls,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Nashville Hot,,Sub Grilled Chix,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,,Food,[],26.0,15.15,15.00,394.0,0.0,0.0,0.0,394.0,27.58,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Fries,,[],19.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Greens,,[],6.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Coleslaw,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,No Bun,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Sub GF Bun,,[],2.0,2.00,2.00,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,"!!! GLUTEN ALLERGY !!!",,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,NO Parmesan,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,NO Caesar Dressing,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Caesar Dressing ON SIDE ONLY,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Bacon Allergy,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Nothing On Sandwich But Lettuce W A Side Of Buffalo Sauce,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Grilled Chicken Caesar,,Sub Ceasar For Balsamic,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,On A Bun,Hamburger,,,Food,[],2.0,16.25,14.00,32.5,0.0,0.0,0.0,32.5,2.28,0.0,0.0
modifier,All Day Food Menu,On A Bun,Hamburger,,Fries,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Hamburger,,Greens,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Hamburger,,ADD Pickles,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Hamburger,,Extra Patty,,[],1.0,4.00,4.00,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Hamburger,,ADD SIDE Mustard,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
menuItem,All Day Food Menu,On A Bun,Cheeseburger,,,Food,[],13.0,16.38,15.00,213.0,0.0,0.0,0.0,213.0,14.9,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Add Side Ranch,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,No Side,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Fries,,[],11.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Greens,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Sub GF Bun,,[],1.0,2.00,2.00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,"!!! GLUTEN ALLERGY !!!",,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,American Cheese,,[],3.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,ADD American Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Cheddar Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,NO Cheddar Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,ADD Mayo,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Tomato,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,ADD Tomato,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Raw Red Onion,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Chopped Bacon,,[],3.0,2.00,2.00,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,ADD Chopped Bacon,,[],4.0,2.00,2.00,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,ADD Lettuce,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,Fried Egg,,[],1.0,1.00,1.00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,L-T-O,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,Cheeseburger,,ADD SIDE Mayo,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
specialRequest,All Day Food Menu,On A Bun,Cheeseburger,,Single Patty,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",All Day Food Menu,Grilled Cheese,,,,,,89.0,15.28,,1359.5,0.0,0.0,0.0,1359.5,95.16,0.0,0.0
menuItem,All Day Food Menu,Grilled Cheese,Caprese,,,Food,[],37.0,14.08,14.00,521.0,0.0,0.0,0.0,521.0,36.47,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Caprese,,Add Side Ranch,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Caprese,,No Side,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Caprese,,Fries,,[],24.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Caprese,,Greens,,[],12.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Caprese,,ADD SIDE Buffalo,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Caprese,,ADD Cheddar Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Caprese,,NO Tomato,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Caprese,,NO Gruyere,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Caprese,,No Caramelized Onions,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Caprese,,Arugula ON SIDE ONLY,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Caprese,,Pesto ON SIDE ONLY,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Caprese,,ADD ON SIDE Balsamic Glaze,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Caprese,,ADD Bacon,,[],1.0,2.00,2.00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Grilled Cheese,Caprese,,Add Chicken To Caprese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Grilled Cheese,Caprese,,Lite Tomato,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Grilled Cheese,Caprese,,No Dressing On Slad,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Grilled Cheese,French Onion,,,Food,[],25.0,15.10,15.00,377.5,0.0,0.0,0.0,377.5,26.42,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,French Onion,,Fries,,[],20.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,French Onion,,Greens,,[],5.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,French Onion,,NO Gruyere,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,French Onion,,ADD SIDE Burger Sauce,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,French Onion,,ADD Mozzarella,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,French Onion,,ADD Bacon,,[],1.0,2.00,2.00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Grilled Cheese,French Onion,,Just Chedder And Sour Dough,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Grilled Cheese,French Onion,,Plain Grilled Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Grilled Cheese,Loaded Grilled Cheese,,,Food,[],27.0,17.07,17.00,461.0,0.0,0.0,0.0,461.0,32.27,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Loaded Grilled Cheese,,NO BBQ,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Loaded Grilled Cheese,,BBQ ON SIDE ONLY,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Loaded Grilled Cheese,,Fries,,[],19.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Loaded Grilled Cheese,,Greens,,[],8.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Loaded Grilled Cheese,,Sub GF Bread,,[],1.0,2.00,2.00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Loaded Grilled Cheese,,"!!! GLUTEN ALLERGY !!!",,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Loaded Grilled Cheese,,NO Muenster Cheese,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Loaded Grilled Cheese,,NO Ranch,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Grilled Cheese,Loaded Grilled Cheese,,Ranch ON SIDE ONLY,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Grilled Cheese,Loaded Grilled Cheese,,Add Pickles On Side,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",All Day Food Menu,House Macaroni & Cheese,,,,,,108.0,17.31,,1870.0,0.0,0.0,0.0,1870.0,130.90,0.0,0.0
menuItem,All Day Food Menu,House Macaroni & Cheese,Druthers Mac,,,Food,[],41.0,16.10,16.00,660.0,0.0,0.0,0.0,660.0,46.2,0.0,0.0
modifier,All Day Food Menu,House Macaroni & Cheese,Druthers Mac,,SPOON,,[],6.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,House Macaroni & Cheese,Druthers Mac,,ADD Chopped Bacon,,[],1.0,2.00,2.00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
modifier,All Day Food Menu,House Macaroni & Cheese,Druthers Mac,,ADD Chicken,,[],1.0,2.00,2.00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
modifier,All Day Food Menu,House Macaroni & Cheese,Druthers Mac,,"!!! NUT ALLERGY !!!",,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,House Macaroni & Cheese,Druthers Mac,,NO Panko Topping,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,House Macaroni & Cheese,Druthers Mac,,ADD Buffalo Sauce,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,House Macaroni & Cheese,Druthers Mac,,Add To Rest Order Table 33,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,House Macaroni & Cheese,Loaded Mac,,,Food,[],26.0,18.08,18.00,470.0,0.0,0.0,0.0,470.0,32.9,0.0,0.0
modifier,All Day Food Menu,House Macaroni & Cheese,Loaded Mac,,ADD Pulled Pork,,[],1.0,2.00,2.00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
